787  (6503,9343)    (1962,2262)  
788  (6504,6775)    (48,148)  
789  (6506,9050)    (96,296)  
790  (6506,9283)    (192,592)  
791  (6507,7645)    (144,444)  
792  (6507,9717)    (549,649)  
793  (6510,6169)    (260,360)  
794  (6510,6422)    (112,212)  
795  (6510,9192)    (224,424)  
796  (6511,5936)    (336,636)  
797  (6511,6846)    (450,550)  
798  (6511,8464)    (925,1025)  
799  (6512,6129)    (1850,2050)  
800  (6512,7069)    (2775,3075)  
801  (6513,7028)    (240,340)  
802  (6513,8424)    (375,475)  
803  (6514,6088)    (750,950)  
804  (6514,6553)    (1500,1900)  
805  (6514,7008)    (1125,1425)  
806  (6514,7948)    (875,975)  
807  (6514,9101)    (1750,1950)  
808  (6515,6523)    (1750,1950)  
809  (6515,7453)    (299,399)  
810  (6516,7898)    (598,798)  
811  (6516,8585)    (1196,1596)  
812  (6517,5795)    (969,1069)  
813  (6517,8565)    (1938,2138)  
814  (6518,6928)    (3876,4276)  
815  (6518,8313)    (2907,3207)  
816  (6519,6442)    (215,315)  
817  (6519,9667)    (430,630)  
818  (6520,5957)    (645,945)  
819  (6521,8929)    (435,535)  
820  (6522,7757)    (648,748)  
821  (6523,6109)    (1296,1496)  
822  (6525,6291)    (515,615)  
823  (6525,7686)    (1030,1230)  
824  (6526,9526)    (1030,1230)  
825  (6527,6716)    (351,451)  
826  (6527,7181)    (351,451)  
827  (6528,5998)    (582,682)  
828  (6528,6240)    (582,682)  
829  (6528,7626)    (32,132)  
830  (6528,7848)    (901,1001)  
831  (6529,5735)    (901,1001)  
832  (6529,5755)    (902,1002)  
833  (6529,6898)    (1804,2004)  
834  (6529,8980)    (3608,4008)  
835  (6530,7575)    (902,1002)  
836  (6530,9648)    (494,594)  
837  (6531,9860)    (494,594)  
838  (6532,5907)    (766,866)  
839  (6532,6827)    (1532,1732)  
840  (6532,8212)    (3064,3464)  
841  (6533,9132)    (2298,2598)  
842  (6533,9597)    (602,702)  
843  (6535,6989)    (1204,1404)  
844  (6535,8384)    (2408,2808)  
845  (6536,5806)    (494,594)  
846  (6538,8091)    (988,1188)  
847  (6540,6656)    (1976,2376)  
848  (6540,7808)    (988,1188)  
849  (6541,6393)    (147,247)  
850  (6541,7090)    (418,518)  
851  (6541,7323)    (628,728)  
852  (6542,6605)    (1256,1456)  
853  (6543,6352)    (2512,2912)  
854  (6544,7485)    (219,319)  
855  (6545,9557)    (438,638)  
856  (6546,8142)    (876,1276)  
857  (6546,9759)    (837,937)  
858  (6548,6009)    (837,937)  
859  (6548,9244)    (340,440)  
860  (6549,5979)    (680,880)  
861  (6550,8051)    (1020,1320)  
862  (6551,5928)    (441,541)  
863  (6551,9173)    (882,1082)  
864  (6552,8456)    (315,415)  
865  (6553,6575)    (630,830)  
866  (6553,7980)    (1260,1660)  
867  (6554,8173)    (109,209)  
868  (6554,8880)    (343,443)  
869  (6555,5847)    (686,886)  
870  (6555,6070)    (1372,1772)  
871  (6555,9325)    (343,443)  
872  (6556,9052)    (616,716)  
873  (6558,6464)    (1232,1432)  
874  (6559,5757)    (1232,1432)  
875  (6559,6687)    (532,632)  
876  (6559,6899)    (1064,1264)  
877  (6560,6191)    (2128,2528)  
878  (6561,9871)    (1064,1264)  
879  (6561,9881)    (522,622)  
880  (6562,7758)    (1044,1244)  
881  (6563,6808)    (2088,2488)  
882  (6565,7465)    (522,622)  
883  (6565,7708)    (897,997)  
884  (6565,8395)    (1794,1994)  
885  (6565,8618)    (897,997)  
886  (6566,6525)    (514,614)  
887  (6566,6748)    (1028,1228)  
888  (6566,6980)    (2056,2456)  
889  (6566,9528)    (1028,1228)  
890  (6567,6252)    (986,1086)  
891  (6567,8578)    (1972,2172)  
892  (6567,8820)    (888,988)  
893  (6568,6930)    (888,988)  
894  (6568,8315)    (759,859)  
895  (6569,7152)    (1518,1718)  
896  (6569,9457)    (2277,2577)  
897  (6570,6434)    (323,423)  
898  (6572,7082)    (176,276)  
899  (6572,7314)    (176,276)  
900  (6572,8012)    (919,1019)  
901  (6573,5889)    (1838,2038)  
902  (6573,7041)    (67,167)  
903  (6573,7516)    (134,334)  
904  (6573,9134)    (268,668)  
905  (6573,9609)    (67,167)  
906  (6574,7253)    (503,603)  
907  (6574,9569)    (1006,1206)  
908  (6575,9316)    (2012,2412)  
909  (6576,7921)    (1509,1809)  
910  (6577,6960)    (556,656)  
911  (6577,7203)    (1112,1312)  
912  (6577,7880)    (2224,2624)  
913  (6578,6020)    (1668,1968)  
914  (6578,7638)    (716,816)  
915  (6578,9255)    (1432,1632)  
916  (6579,6212)    (1432,1632)  
917  (6580,7345)    (319,419)  
918  (6580,8285)    (638,838)  
919  (6581,5950)    (471,571)  
920  (6581,7790)    (942,1142)  
921  (6581,9640)    (1884,2284)  
922  (6582,6162)    (1413,1713)  
923  (6583,6354)    (517,617)  
924  (6583,9144)    (1034,1234)  
925  (6583,9842)    (2068,2468)  
926  (6584,6566)    (1034,1234)  
927  (6584,8417)    (105,205)  
928  (6585,7001)    (210,410)  
929  (6587,6728)    (420,820)  
930  (6587,8589)    (210,410)  
931  (6588,7396)    (153,253)  
932  (6589,5758)    (306,506)  
933  (6589,9003)    (612,1012)  
934  (6590,7578)    (153,253)  
935  (6590,7820)    (140,240)  
936  (6590,9205)    (140,240)  
937  (6591,6405)    (886,986)  
938  (6591,6880)    (1772,1972)  
939  (6591,8023)    (1772,1972)  
940  (6596,6304)    (692,792)  
941  (6596,8619)    (1384,1584)  
942  (6596,8832)    (692,792)  
943  (6596,9297)    (319,419)  
944  (6597,5809)    (638,838)  
945  (6597,7659)    (1276,1676)  
946  (6597,9752)    (957,1257)  
947  (6599,6456)    (560,660)  
948  (6599,6678)    (642,742)  
949  (6599,7851)    (696,796)  
950  (6599,9701)    (1392,1592)  
951  (6600,6436)    (696,796)  
952  (6600,6901)    (258,358)  
953  (6600,8518)    (516,716)  
954  (6601,6638)    (1032,1432)  
955  (6602,6153)    (258,358)  
956  (6602,7093)    (250,350)  
957  (6602,8235)    (500,700)  
958  (6604,7740)    (1000,1400)  
959  (6605,8640)    (500,700)  
960  (6605,8872)    (639,739)  
961  (6605,9792)    (1278,1478)  
962  (6606,8377)    (2556,2956)  
963  (6607,6497)    (1278,1478)  
964  (6607,8134)    (372,472)  
965  (6608,6244)    (744,944)  
966  (6608,7417)    (744,944)  
967  (6608,8104)    (132,232)  
968  (6609,5991)    (132,232)  
969  (6609,8317)    (856,956)  
970  (6611,7336)    (1712,1912)  
971  (6612,7781)    (453,553)  
972  (6612,9621)    (906,1106)  
973  (6613,6598)    (1812,2212)  
974  (6613,7983)    (453,553)  
975  (6614,7730)    (503,603)  
976  (6615,6083)    (1006,1206)  
977  (6615,6548)    (2012,2412)  
978  (6616,7458)    (1006,1206)  
979  (6616,7923)    (539,639)  
980  (6617,6275)    (1078,1278)  
981  (6617,6730)    (1617,1917)  
982  (6617,7892)    (819,919)  
983  (6617,9520)    (1638,1838)  
984  (6618,6012)    (819,919)  
985  (6619,8539)    (126,226)  
986  (6620,6912)    (252,452)  
987  (6620,7144)    (430,530)  
988  (6620,7367)    (860,1060)  
989  (6620,7832)    (1720,2120)  
990  (6621,6881)    (598,698)  
991  (6621,8954)    (598,698)  
992  (6622,6164)    (696,796)  
993  (6622,7549)    (1392,1592)  
994  (6622,8469)    (696,796)  
995  (6622,9864)    (597,697)  
996  (6623,6841)    (1194,1394)  
997  (6623,7064)    (2388,2788)  
998  (6624,9369)    (597,697)  
999  (6625,7256)    (697,797)  
1000  (6625,8631)    (1394,1594)  
1001  (6626,9075)    (2788,3188)  
1002  (6626,9308)    (52,152)  
1003  (6627,9278)    (104,304)  
1004  (6628,7873)    (208,608)  
1005  (6630,6205)    (104,304)  
1006  (6631,8277)    (652,752)  
1007  (6631,9197)    (1304,1504)  
1008  (6632,9632)    (2608,3008)  
1009  (6634,8429)    (1956,2256)  
1010  (6635,6326)    (625,725)  
1011  (6635,9116)    (1250,1450)  
1012  (6635,9571)    (1250,1450)  
1013  (6636,6306)    (91,191)  
1014  (6636,8854)    (182,382)  
1015  (6637,6043)    (364,764)  
1016  (6637,8358)    (91,191)  
1017  (6638,6963)    (546,646)  
1018  (6638,7408)    (1092,1292)  
1019  (6638,9966)    (1638,1938)  
1020  (6639,9713)    (317,417)  
1021  (6640,7600)    (634,834)  
1022  (6640,8308)    (317,417)  
1023  (6640,8995)    (313,413)  
1024  (6642,6852)    (626,826)  
1025  (6643,7994)    (939,1239)  
1026  (6644,6124)    (89,189)  
1027  (6644,6357)    (283,383)  
1028  (6644,6812)    (566,766)  
1029  (6644,7044)    (1132,1532)  
1030  (6645,6326)    (917,1017)  
1031  (6646,6761)    (806,906)  
1032  (6647,9531)    (1612,1812)  
1033  (6649,7631)    (3224,3624)  
1034  (6651,6428)    (2418,2718)  
1035  (6651,7125)    (912,1012)  
1036  (6653,7773)    (912,1012)  
1037  (6653,8470)    (511,611)  
1038  (6654,7510)    (1022,1222)  
1039  (6654,7752)    (168,268)  
1040  (6654,8895)    (336,536)  
1041  (6655,8652)    (168,268)  
1042  (6657,6742)    (758,858)  
1043  (6657,7682)    (392,492)  
1044  (6657,8612)    (784,984)  
1045  (6659,6711)    (392,492)  
1046  (6660,9916)    (646,746)  
1047  (6661,6651)    (1292,1492)  
1048  (6661,8511)    (2584,2984)  
1049  (6663,6610)    (646,746)  
1050  (6663,6843)    (114,214)  
1051  (6663,7308)    (228,428)  
1052  (6663,9633)    (456,856)  
1053  (6664,7278)    (228,428)  
1054  (6664,8430)    (5,105)  
1055  (6664,9370)    (10,210)  
1056  (6665,7712)    (20,420)  
1057  (6666,9775)    (5,105)  
1058  (6667,6995)    (989,1089)  
1059  (6667,8147)    (1978,2178)  
1060  (6667,9997)    (2967,3267)  
1061  (6668,6489)    (228,328)  
1062  (6669,6004)    (228,328)  
1063  (6669,8562)    (131,231)  
1064  (6669,9259)    (262,462)  
1065  (6670,6216)    (524,924)  
1066  (6670,6459)    (262,462)  
1067  (6670,7146)    (699,799)  
1068  (6670,9472)    (1398,1598)  
1069  (6670,9684)    (2796,3196)  
1070  (6671,7581)    (699,799)  
1071  (6672,8956)    (386,486)  
1072  (6673,8238)    (229,329)  
1073  (6674,7046)    (458,658)  
1074  (6674,7521)    (916,1316)  
1075  (6674,9826)    (458,658)  
1076  (6675,6793)    (621,721)  
1077  (6676,8623)    (621,721)  
1078  (6677,6065)    (371,471)  
1079  (6677,7440)    (742,942)  
1080  (6677,7905)    (1484,1884)  
1081  (6678,6035)    (1113,1413)  
1082  (6678,6732)    (574,674)  
1083  (6678,9058)    (1148,1348)  
1084  (6680,7834)    (2296,2696)  
1085  (6681,6894)    (495,595)  
1086  (6682,6176)    (990,1190)  
1087  (6683,9169)    (1980,2380)  
1088  (6684,7299)    (495,595)  
1089  (6685,6581)    (674,774)  
1090  (6685,8886)    (1348,1548)  
1091  (6688,6278)    (1348,1548)  
1092  (6688,8825)    (255,355)  
1093  (6689,6005)    (255,355)  
1094  (6689,7178)    (352,452)  
1095  (6689,9725)    (352,452)  
1096  (6690,7845)    (588,688)  
1097  (6691,7370)    (1176,1376)  
1098  (6691,8512)    (2352,2752)  
1099  (6691,9442)    (588,688)  
1100  (6692,7794)    (176,276)  
1101  (6692,8967)    (352,552)  
1102  (6693,8239)    (704,1104)  
1103  (6693,8694)    (352,552)  
1104  (6694,7511)    (935,1035)  
1105  (6695,6804)    (1870,2070)  
1106  (6696,8856)    (3740,4140)  
1107  (6697,7916)    (325,425)  
1108  (6700,6683)    (650,850)  
1109  (6700,8310)    (650,850)  
1110  (6701,7593)    (167,267)  
1111  (6704,6137)    (334,534)  
1112  (6704,7765)    (550,650)  
1113  (6704,8442)    (1100,1300)  
1114  (6704,8917)    (2200,2600)  
1115  (6705,6107)    (550,650)  
1116  (6705,7047)    (457,557)  
1117  (6706,6087)    (914,1114)  
1118  (6706,10019)    (1828,2228)  
1119  (6707,8624)    (478,578)  
1120  (6708,9049)    (956,1156)  
1121  (6709,7866)    (1434,1734)  
1122  (6710,8543)    (892,992)  
1123  (6711,7138)    (1784,1984)  
1124  (6711,9918)    (2676,2976)  
1125  (6712,6410)    (942,1042)  
1126  (6712,7108)    (1884,2084)  
1127  (6713,5935)    (3768,4168)  
1128  (6713,9635)    (1884,2084)  
1129  (6715,6117)    (991,1091)  
1130  (6715,9595)    (1982,2182)  
1131  (6716,6562)    (3964,4364)  
1132  (6716,7017)    (991,1091)  
1133  (6716,9342)    (988,1088)  
1134  (6717,6754)    (1976,2176)  
1135  (6717,8382)    (3952,4352)  
1136  (6718,6037)    (866,966)  
1137  (6718,7209)    (1732,1932)  
1138  (6718,8827)    (3464,3864)  
1139  (6720,6229)    (2598,2898)  
1140  (6720,6471)    (123,223)  
1141  (6720,7169)    (246,446)  
1142  (6720,8786)    (369,669)  
1143  (6720,9484)    (86,186)  
1144  (6721,8999)    (172,372)  
1145  (6722,8736)    (344,744)  
1146  (6723,7088)    (172,372)  
1147  (6723,9403)    (70,170)  
1148  (6724,7078)    (186,286)  
1149  (6725,5895)    (372,572)  
1150  (6725,6350)    (744,1144)  
1151  (6726,7948)    (314,414)  
1152  (6727,6300)    (628,828)  
1153  (6727,7240)    (942,1242)  
1154  (6727,7685)    (163,263)  
1155  (6727,9788)    (326,526)  
1156  (6729,7644)    (652,1052)  
1157  (6729,7887)    (163,263)  
1158  (6730,8554)    (119,219)  
1159  (6731,6452)    (238,438)  
1160  (6731,6906)    (774,874)  
1161  (6732,5956)    (1548,1748)  
1162  (6733,6158)    (2322,2622)  
1163  (6733,7331)    (74,174)  
1164  (6733,9171)    (148,348)  
1165  (6734,6138)    (661,761)  
1166  (6734,7058)    (1322,1522)  
1167  (6734,9151)    (1322,1522)  
1168  (6734,9838)    (386,486)  
1169  (6736,7261)    (772,972)  
1170  (6737,6543)    (741,841)  
1171  (6737,7473)    (1482,1682)  
1172  (6738,6058)    (541,641)  
1173  (6738,6967)    (1082,1282)  
1174  (6738,9283)    (2164,2564)  
1175  (6739,6502)    (541,641)  
1176  (6739,9727)    (152,252)  
1177  (6740,6705)    (304,504)  
1178  (6740,6937)    (608,1008)  
1179  (6740,7857)    (456,756)  
1180  (6742,6199)    (143,243)  
1181  (6742,7817)    (286,486)  
1182  (6743,8252)    (572,972)  
1183  (6744,8009)    (131,231)  
1184  (6745,7504)    (262,462)  
1185  (6746,6786)    (524,924)  
1186  (6746,7018)    (393,693)  
1187  (6746,9101)    (47,147)  
1188  (6746,10041)    (94,294)  
1189  (6748,8363)    (188,588)  
1190  (6748,9061)    (47,147)  
1191  (6749,7190)    (574,674)  
1192  (6749,7645)    (1148,1348)  
1193  (6749,9040)    (1148,1348)  
1194  (6750,6250)    (229,329)  
1195  (6751,7140)    (458,658)  
1196  (6751,8535)    (687,987)  
1197  (6752,6655)    (275,375)  
1198  (6752,7110)    (550,750)  
1199  (6752,7585)    (825,1125)  
1200  (6752,9425)    (787,887)  
1201  (6753,6857)    (1574,1774)  
1202  (6753,9647)    (2361,2661)  
1203  (6754,9859)    (661,761)  
1204  (6755,5886)    (1322,1522)  
1205  (6756,7959)    (2644,3044)  
1206  (6756,8889)    (661,761)  
1207  (6756,9354)    (320,420)  
1208  (6757,6999)    (320,420)  
1209  (6757,7696)    (815,915)  
1210  (6757,9779)    (815,915)  
1211  (6758,6756)    (699,799)  
1212  (6759,8121)    (1398,1598)  
1213  (6760,6473)    (709,809)  
1214  (6760,8778)    (1418,1618)  
1215  (6760,9253)    (2836,3236)  
1216  (6762,9213)    (458,558)  
1217  (6764,5927)    (916,1116)  
1218  (6764,6837)    (458,558)  
1219  (6764,7080)    (323,423)  
1220  (6764,8930)    (646,846)  
1221  (6764,9627)    (646,846)  
1222  (6765,7282)    (286,386)  
1223  (6766,9577)    (572,772)  
1224  (6767,7929)    (1144,1544)  
1225  (6769,6271)    (858,1158)  
1226  (6769,7191)    (721,821)  
1227  (6769,7434)    (907,1007)  
1228  (6770,6939)    (1814,2014)  
1229  (6770,7869)    (1814,2014)  
1230  (6770,8324)    (743,843)  
1231  (6773,8728)    (1486,1686)  
1232  (6774,6160)    (2972,3372)  
1233  (6774,9395)    (743,843)  
1234  (6776,7960)    (185,285)  
1235  (6777,6322)    (370,570)  
1236  (6777,7020)    (370,570)  
1237  (6777,7485)    (843,943)  
1238  (6777,8860)    (1686,1886)  
1239  (6778,5837)    (3372,3772)  
1240  (6779,8354)    (843,943)  
1241  (6780,9962)    (794,894)  
1242  (6781,8779)    (794,894)  
1243  (6782,9669)    (524,624)  
1244  (6783,7343)    (1048,1248)  
1245  (6783,7798)    (233,333)  
1246  (6783,8274)    (466,666)  
1247  (6783,8486)    (699,999)  
1248  (6784,7556)    (841,941)  
1249  (6785,6595)    (1682,1882)  
1250  (6785,9153)    (3364,3764)  
1251  (6786,8658)    (841,941)  
1252  (6786,9345)    (491,591)  
1253  (6786,9810)    (982,1182)  
1254  (6787,7708)    (1964,2364)  
1255  (6788,6060)    (1473,1773)  
1256  (6788,9072)    (427,527)  
1257  (6789,6040)    (854,1054)  
1258  (6790,6009)    (1708,2108)  
1259  (6790,7415)    (1281,1581)  
1260  (6790,8567)    (893,993)  
1261  (6791,6697)    (893,993)  
1262  (6791,7162)    (396,496)  
1263  (6791,8547)    (396,496)  
1264  (6792,5979)    (25,125)  
1265  (6792,9912)    (50,250)  
1266  (6794,7324)    (25,125)  
1267  (6795,6141)    (547,647)  
1268  (6797,6545)    (1094,1294)  
1269  (6797,8396)    (2188,2588)  
1270  (6798,7920)    (638,738)  
1271  (6799,7435)    (1276,1476)  
1272  (6799,8588)    (2552,2952)  
1273  (6800,7648)    (1914,2214)  
1274  (6800,8113)    (590,690)  
1275  (6800,8790)    (1180,1380)  
1276  (6800,9720)    (590,690)  
1277  (6801,9467)    (90,190)  
1278  (6802,6434)    (180,380)  
1279  (6802,6899)    (360,760)  
1280  (6803,6657)    (180,380)  
1281  (6804,5939)    (506,606)  
1282  (6804,6617)    (1012,1212)  
1283  (6805,6131)    (615,715)  
1284  (6805,7991)    (1230,1430)  
1285  (6805,8922)    (65,165)  
1286  (6806,7051)    (130,330)  
1287  (6806,7274)    (260,660)  
1288  (6807,9114)    (130,330)  
1289  (6807,10034)    (920,1020)  
1290  (6808,6303)    (1840,2040)  
1291  (6808,7223)    (1840,2040)  
1292  (6809,7203)    (968,1068)  
1293  (6809,9296)    (1936,2136)  
1294  (6810,6718)    (3872,4272)  
1295  (6810,8345)    (1936,2136)  
1296  (6810,9023)    (839,939)  
1297  (6812,7132)    (1678,1878)  
1298  (6813,6182)    (3356,3756)  
1299  (6815,5899)    (828,928)  
1300  (6815,6152)    (1656,1856)  
1301  (6815,6364)    (828,928)  
1302  (6817,7476)    (52,152)  
1303  (6819,9761)    (104,304)  
1304  (6819,9984)    (52,152)  
1305  (6821,7618)    (145,245)  
1306  (6822,8750)    (491,591)  
1307  (6822,8983)    (982,1182)  
1308  (6824,5940)    (1473,1773)  
1309  (6824,9873)    (263,363)  
1310  (6825,8690)    (263,363)  
1311  (6826,7962)    (723,823)  
1312  (6826,9135)    (1446,1646)  
1313  (6827,5859)    (993,1093)  
1314  (6827,6557)    (1986,2186)  
1315  (6827,7032)    (3972,4372)  
1316  (6827,8174)    (2979,3279)  
1317  (6828,6769)    (935,1035)  
1318  (6828,7012)    (1870,2070)  
1319  (6828,8629)    (3740,4140)  
1320  (6829,6294)    (935,1035)  
1321  (6829,7902)    (859,959)  
1322  (6829,8124)    (1718,1918)  
1323  (6829,8377)    (3436,3836)  
1324  (6829,8832)    (218,318)  
1325  (6830,7416)    (218,318)  
1326  (6830,8801)    (535,635)  
1327  (6831,6466)    (1070,1270)  
1328  (6833,7588)    (2140,2540)  
1329  (6833,8053)    (535,635)  
1330  (6833,9661)    (156,256)  
1331  (6834,7548)    (312,512)  
1332  (6835,7305)    (624,1024)  
1333  (6835,9610)    (156,256)  
1334  (6835,9843)    (364,464)  
1335  (6836,6123)    (728,928)  
1336  (6836,8215)    (1092,1392)  
1337  (6836,8893)    (315,415)  
1338  (6838,9085)    (630,830)  
1339  (6838,9560)    (630,830)  
1340  (6839,6527)    (380,480)  
1341  (6840,6254)    (380,480)  
1342  (6840,9044)    (80,180)  
1343  (6841,9934)    (160,360)  
1344  (6842,8771)    (320,720)  
1345  (6843,7356)    (160,360)  
1346  (6843,8276)    (17,117)  
1347  (6843,8519)    (34,234)  
1348  (6843,9904)    (34,234)  
1349  (6844,8013)    (984,1084)  
1350  (6844,8478)    (1968,2168)  
1351  (6845,5921)    (984,1084)  
1352  (6845,6143)    (427,527)  
1353  (6845,9388)    (854,1054)  
1354  (6846,7751)    (1708,2108)  
1355  (6846,8216)    (427,527)  
1356  (6846,8681)    (675,775)  
1357  (6847,6093)    (1350,1550)  
1358  (6847,7953)    (2700,3100)  
1359  (6848,7013)    (2025,2325)  
1360  (6848,7710)    (336,436)  
1361  (6848,10015)    (672,872)  
1362  (6849,6052)    (1008,1308)  
1363  (6849,8378)    (244,344)  
1364  (6850,6487)    (488,688)  
1365  (6850,8570)    (976,1376)  
1366  (6851,6002)    (732,1032)  
1367  (6852,6689)    (672,772)  
1368  (6852,7599)    (1344,1544)  
1369  (6852,7619)    (1344,1544)  
1370  (6852,7842)    (582,682)  
1371  (6853,8752)    (1164,1364)  
1372  (6854,5951)    (1746,2046)  
1373  (6854,9874)    (52,152)  
1374  (6855,7316)    (104,304)  
1375  (6855,8934)    (156,456)  
1376  (6856,6831)    (487,587)  
1377  (6856,7064)    (974,1174)  
1378  (6856,7519)    (1948,2348)  
1379  (6857,6336)    (355,455)  
1380  (6857,6801)    (710,910)  
1381  (6857,9338)    (1420,1820)  
1382  (6858,6305)    (355,455)  
1383  (6858,7478)    (547,647)  
1384  (6859,6528)    (1094,1294)  
1385  (6860,6740)    (736,836)  
1386  (6862,9237)    (736,836)  
1387  (6863,6205)    (256,356)  
1388  (6863,6670)    (512,712)  
1389  (6864,8257)    (1024,1424)  
1390  (6864,8499)    (108,208)  
1391  (6864,8712)    (153,253)  
1392  (6866,9834)    (153,253)  
1393  (6867,6579)    (691,791)  
1394  (6867,7034)    (1382,1582)  
1395  (6867,7266)    (2073,2373)  
1396  (6868,9784)    (786,886)  
1397  (6870,7671)    (1572,1772)  
1398  (6872,7155)    (1572,1772)  
1399  (6873,6903)    (654,754)  
1400  (6875,6397)    (1308,1508)  
1401  (6875,7085)    (2616,3016)  
1402  (6877,5882)    (654,754)  
1403  (6877,8419)    (975,1075)  
1404  (6879,7216)    (1950,2150)  
1405  (6879,8146)    (975,1075)  
1406  (6880,7894)    (972,1072)  
1407  (6881,6246)    (1944,2144)  
1408  (6881,7408)    (972,1072)  
1409  (6882,6448)    (585,685)  
1410  (6882,9471)    (1170,1370)  
1411  (6883,7590)    (585,685)  
1412  (6883,8743)    (229,329)  
1413  (6884,6408)    (654,754)  
1414  (6884,7803)    (1308,1508)  
1415  (6885,5922)    (1962,2262)  
1416  (6885,6610)    (469,569)  
1417  (6886,7762)    (938,1138)  
1418  (6887,7035)    (1876,2276)  
1419  (6888,5862)    (938,1138)  
1420  (6888,7237)    (20,120)  
1421  (6889,6539)    (40,240)  
1422  (6889,6762)    (60,360)  
1423  (6889,8834)    (770,870)  
1424  (6890,6277)    (1540,1740)  
1425  (6890,9512)    (3080,3480)  
1426  (6891,6954)    (1540,1740)  
1427  (6891,9026)    (162,262)  
1428  (6892,6469)    (90,190)  
1429  (6892,7166)    (180,380)  
1430  (6892,8541)    (360,760)  
1431  (6893,6216)    (180,380)  
1432  (6893,8056)    (754,854)  
1433  (6893,8986)    (1508,1708)  
1434  (6894,6418)    (3016,3416)  
1435  (6894,7348)    (2262,2562)  
1436  (6894,8278)    (267,367)  
1437  (6894,8956)    (534,734)  
1438  (6895,7540)    (1068,1468)  
1439  (6896,6135)    (534,734)  
1440  (6896,9158)    (223,323)  
1441  (6896,10078)    (446,646)  
1442  (6897,8885)    (892,1292)  
1443  (6897,9583)    (446,646)  
1444  (6898,5862)    (928,1028)  
1445  (6898,7470)    (1856,2056)  
1446  (6899,6985)    (3712,4112)  
1447  (6899,7915)    (15,115)  
1448  (6900,8127)    (30,230)  
1449  (6900,8370)    (45,345)  
1450  (6900,8592)    (637,737)  
1451  (6900,9987)    (1274,1474)  
1452  (6901,6722)    (637,737)  
1453  (6902,9694)    (493,593)  
1454  (6903,5974)    (986,1186)  
1455  (6904,8259)    (1972,2372)  
1456  (6904,9421)    (1479,1779)  
1457  (6904,9664)    (208,308)  
1458  (6906,7056)    (416,616)  
1459  (6906,9603)    (624,924)  
1460  (6907,6338)    (78,178)  
1461  (6907,6358)    (156,356)  
1462  (6907,7268)    (312,712)  
1463  (6908,7713)    (292,392)  
1464  (6908,8410)    (584,784)  
1465  (6909,6065)    (876,1176)  
1466  (6909,10018)    (349,449)  
1467  (6910,6520)    (698,898)  
1468  (6912,8097)    (1396,1796)  
1469  (6913,6449)    (698,898)  
1470  (6913,6914)    (219,319)  
1471  (6913,7137)    (438,638)  
1472  (6914,9189)    (876,1276)  
1473  (6915,6389)    (219,319)  
1474  (6915,6621)    (781,881)  
1475  (6915,6854)    (1562,1762)  
1476  (6916,8451)    (2343,2643)  
1477  (6917,6591)    (591,691)  
1478  (6917,7966)    (1182,1382)  
1479  (6917,9119)    (2364,2764)  
1480  (6917,9826)    (763,863)  
1481  (6918,7026)    (1526,1726)  
1482  (6918,8178)    (2289,2589)  
1483  (6918,9331)    (245,345)  
1484  (6920,7208)    (490,690)  
1485  (6920,7430)    (980,1380)  
1486  (6920,8825)    (245,345)  
1487  (6920,9513)    (382,482)  
1488  (6921,7885)    (764,964)  
1489  (6921,9260)    (382,482)  
1490  (6922,6005)    (534,634)  
1491  (6922,6227)    (1068,1268)  
1492  (6922,6692)    (108,208)  
1493  (6922,8330)    (852,952)  
1494  (6923,7380)    (1704,1904)  
1495  (6923,7845)    (3408,3808)  
1496  (6924,9897)    (2556,2856)  
1497  (6925,8027)    (146,246)  
1498  (6927,7744)    (292,492)  
1499  (6927,10069)    (941,1041)  
1500  (6929,9776)    (15,115)  
1501  (6929,10009)    (15,115)  
1502  (6930,7673)    (207,307)  
1503  (6931,7178)    (207,307)  
1504  (6931,9726)    (270,370)  
1505  (6934,7340)    (540,740)  
1506  (6935,5945)    (540,740)  
1507  (6935,6410)    (856,956)  
1508  (6935,7107)    (1712,1912)  
1509  (6935,8260)    (262,362)  
1510  (6936,7077)    (524,724)  
1511  (6936,8462)    (262,362)  
1512  (6937,5905)    (681,781)  
1513  (6937,6127)    (431,531)  
1514  (6937,7057)    (862,1062)  
1515  (6939,7472)    (431,531)  
1516  (6939,9554)    (71,171)  
1517  (6940,8381)    (142,342)  
1518  (6941,6491)    (211,311)  
1519  (6941,7644)    (422,622)  
1520  (6942,6926)    (633,933)  
1521  (6942,8088)    (53,153)  
1522  (6943,8523)    (53,153)  
1523  (6945,6178)    (895,995)  
1524  (6945,8948)    (1790,1990)  
1525  (6946,6855)    (3580,3980)  
1526  (6947,7280)    (895,995)  
1527  (6948,6330)    (289,389)  
1528  (6948,6572)    (578,778)  
1529  (6948,9110)    (1156,1556)  
1530  (6949,7229)    (867,1167)  
1531  (6950,6289)    (621,721)  
1532  (6950,8604)    (1242,1442)  
1533  (6951,6259)    (1863,2163)  
1534  (6951,7654)    (881,981)  
1535  (6953,6229)    (1762,1962)  
1536  (6953,6674)    (881,981)  
1537  (6953,8989)    (944,1044)  
1538  (6954,7361)    (962,1062)  
1539  (6955,6633)    (1924,2124)  
1540  (6955,8493)    (3848,4248)  
1541  (6955,9888)    (2886,3186)  
1542  (6956,8231)    (882,982)  
1543  (6956,8706)    (1764,1964)  
1544  (6957,6370)    (3528,3928)  
